points,converged,% Rel-MSE X,% Rel-MSE W,% Rel-MSE H,iter_perf,tol,unimodal,iter_max,constraint_kind,model,noise [%],dataset,relative loss,lambda
"(1, 2)",True,0.0005478189156989665,0.001484664395159028,0.0033447517583039725,639,0.0001,True,2000,4,mvol,0,rxn1,0.0001964093013619082,1e-05
"(1, 3)",True,0.0005457767901141552,0.0014518377158121163,0.0033069922054602087,615,0.0001,True,2000,4,mvol,0,rxn1,0.00019640882343629739,1e-05
"(1, 4)",True,0.0005418414276407234,0.0014514629801773823,0.0032634746728275937,601,0.0001,True,2000,4,mvol,0,rxn1,0.00019640778111669328,1e-05
"(1, 5)",True,0.0005339736644823065,0.0014530044236078787,0.00319275414007875,589,0.0001,True,2000,4,mvol,0,rxn1,0.00019640565683359058,1e-05
"(1, 6)",True,0.0005304998009016381,0.0014772369404481255,0.003141416425933898,579,0.0001,True,2000,4,mvol,0,rxn1,0.00019640475043199572,1e-05
"(1, 7)",True,0.0005232325641688339,0.0015020161437120213,0.0030688475280505026,562,0.0001,True,2000,4,mvol,0,rxn1,0.00019640283045276803,1e-05
"(1, 8)",True,0.0005185623359731724,0.0015458722432454622,0.0030087329646574655,542,0.0001,True,2000,4,mvol,0,rxn1,0.00019640162686202907,1e-05
"(1, 9)",True,0.0005141173312409623,0.0016006887359109594,0.0029471117120594115,519,0.0001,True,2000,4,mvol,0,rxn1,0.00019640049427896338,1e-05
"(1, 10)",True,0.0005066424466103635,0.001654366841916048,0.002865770675162802,493,0.0001,True,2000,4,mvol,0,rxn1,0.00019639858152200871,1e-05
"(1, 11)",True,0.0004950326377977906,0.001701957647080062,0.0027595050838957547,464,0.0001,True,2000,4,mvol,0,rxn1,0.0001963956423584383,1e-05
"(1, 12)",True,0.00048708427830774695,0.0017622357810036023,0.002672402720267933,430,0.0001,True,2000,4,mvol,0,rxn1,0.00019639368058982286,1e-05
"(1, 13)",True,0.00047863614823077027,0.0018171664333440048,0.0025818110090323823,388,0.0001,True,2000,4,mvol,0,rxn1,0.00019639162417317611,1e-05
"(1, 14)",True,0.00047158384964029115,0.0018586970957212184,0.0025035182525341743,327,0.0001,True,2000,4,mvol,0,rxn1,0.0001963899301639499,1e-05
"(1, 15)",True,0.0003110479244627956,0.0015187529725395356,0.001293345808830749,251,0.0001,True,2000,4,mvol,0,rxn1,0.00019635639450680132,1e-05
"(1, 16)",True,0.0003130214890707698,0.0024695566685747784,0.00126186081330483,274,0.0001,True,2000,4,mvol,0,rxn1,0.0001963561639295165,1e-05
"(1, 17)",True,0.00032711511427834124,0.0026957175209023397,0.0013243914334207512,297,0.0001,True,2000,4,mvol,0,rxn1,0.00019635839782322027,1e-05
"(1, 18)",True,0.00033449759914882545,0.002873449484699848,0.0013617542148049364,319,0.0001,True,2000,4,mvol,0,rxn1,0.0001963596102779225,1e-05
"(1, 19)",True,0.0003456874013918733,0.003070292634945405,0.001421524826080229,339,0.0001,True,2000,4,mvol,0,rxn1,0.00019636151553091444,1e-05
"(1, 20)",True,0.00035432454935787423,0.003226310188972602,0.0014789188653643198,358,0.0001,True,2000,4,mvol,0,rxn1,0.00019636303941743111,1e-05
"(1, 21)",True,0.00035809687009816243,0.003317972653295789,0.0015214612171370206,376,0.0001,True,2000,4,mvol,0,rxn1,0.0001963637306345292,1e-05
"(1, 22)",True,0.00037337434602585884,0.0034959392235839816,0.0016162562088930545,391,0.0001,True,2000,4,mvol,0,rxn1,0.00019636655301838004,1e-05
"(1, 23)",True,0.0003752606665180075,0.0035200653156493107,0.0016551115168799038,406,0.0001,True,2000,4,mvol,0,rxn1,0.00019636694780206438,1e-05
"(1, 24)",True,0.0003842580962048383,0.0035509925609767,0.0017247693959007953,419,0.0001,True,2000,4,mvol,0,rxn1,0.00019636872964882122,1e-05
"(1, 25)",True,0.0003944564564090705,0.003591198163945409,0.0017998701933264456,431,0.0001,True,2000,4,mvol,0,rxn1,0.00019637077213226326,1e-05
"(1, 26)",True,0.0004038158874187561,0.0036419206964296586,0.0018694048507692197,442,0.0001,True,2000,4,mvol,0,rxn1,0.0001963726790068024,1e-05
"(1, 27)",True,0.0004116285099751139,0.003692511633313548,0.0019296708679429676,452,0.0001,True,2000,4,mvol,0,rxn1,0.0001963742964565773,1e-05
"(1, 28)",True,0.0004185466785638384,0.0037464256170689036,0.001983190079924955,461,0.0001,True,2000,4,mvol,0,rxn1,0.00019637574705154851,1e-05
"(1, 29)",True,0.00041786437099559546,0.0037409035219381735,0.0019981643974981986,470,0.0001,True,2000,4,mvol,0,rxn1,0.000196375604192602,1e-05
"(1, 30)",True,0.000424728958280601,0.0038053655028916595,0.002046650845120345,477,0.0001,True,2000,4,mvol,0,rxn1,0.00019637705761462763,1e-05
"(1, 31)",True,0.0004261524932914835,0.0038222335931310074,0.0020672480731441685,484,0.0001,True,2000,4,mvol,0,rxn1,0.00019637736177788575,1e-05
"(1, 32)",True,0.00042945516006905743,0.0038570598397358064,0.002095600105995364,490,0.0001,True,2000,4,mvol,0,rxn1,0.00019637807215141772,1e-05
"(1, 33)",True,0.00043508460127596806,0.003912784802354954,0.0021344401476587655,495,0.0001,True,2000,4,mvol,0,rxn1,0.00019637929686236019,1e-05
"(1, 34)",True,0.0004360605706644742,0.003925604147112041,0.002149889339130123,500,0.0001,True,2000,4,mvol,0,rxn1,0.000196379512284895,1e-05
"(1, 35)",True,0.0004403645135253855,0.003967934843621397,0.0021809043916727147,504,0.0001,True,2000,4,mvol,0,rxn1,0.0001963804629338171,1e-05
"(1, 36)",True,0.000441084630605557,0.00397798597899085,0.0021936145315904184,508,0.0001,True,2000,4,mvol,0,rxn1,0.0001963806245442584,1e-05
"(1, 37)",True,0.0004461434842164981,0.004026487958585273,0.00222719259484786,511,0.0001,True,2000,4,mvol,0,rxn1,0.000196381756018149,1e-05
"(1, 38)",True,0.0004478631223733313,0.004045274666155587,0.0022435268797532494,514,0.0001,True,2000,4,mvol,0,rxn1,0.0001963821444806636,1e-05
"(1, 39)",True,0.00044688035148734317,0.004038573273085421,0.002245688543722264,517,0.0001,True,2000,4,mvol,0,rxn1,0.0001963819252089326,1e-05
"(1, 40)",True,0.0004506370777163227,0.004074246662896252,0.0022709713238883793,519,0.0001,True,2000,4,mvol,0,rxn1,0.0001963827756279252,1e-05
"(1, 41)",True,0.0004520530986791521,0.004087875079873616,0.002283952544185407,521,0.0001,True,2000,4,mvol,0,rxn1,0.00019638309941343257,1e-05
"(1, 42)",True,0.00045173093304270084,0.00408671916541379,0.0022876237450538623,523,0.0001,True,2000,4,mvol,0,rxn1,0.00019638302748157141,1e-05
"(1, 43)",True,0.00045635296083429877,0.004128119931260275,0.002315823263764772,524,0.0001,True,2000,4,mvol,0,rxn1,0.0001963840861204479,1e-05
"(1, 44)",True,0.00045295715752024997,0.004100482877103222,0.002302819464713734,526,0.0001,True,2000,4,mvol,0,rxn1,0.00019638330932504256,1e-05
"(1, 45)",True,0.00045459658581554753,0.004113956304349803,0.002315116071699465,527,0.0001,True,2000,4,mvol,0,rxn1,0.00019638368535620439,1e-05
"(1, 46)",True,0.00045530378590988833,0.004121744211700771,0.0023222427972075577,528,0.0001,True,2000,4,mvol,0,rxn1,0.00019638384803186108,1e-05
"(1, 47)",True,0.00045472146575314883,0.004117064774392511,0.0023223949525854725,529,0.0001,True,2000,4,mvol,0,rxn1,0.000196383715602169,1e-05
"(1, 48)",True,0.0004600275911367924,0.0041648867271554665,0.0023523020156273645,529,0.0001,True,2000,4,mvol,0,rxn1,0.00019638493851652626,1e-05
"(1, 49)",True,0.00045746815562890315,0.0041423296274713806,0.0023417724548265976,530,0.0001,True,2000,4,mvol,0,rxn1,0.00019638434790371278,1e-05
"(1, 50)",True,0.0004613390645305959,0.0041793883283385335,0.0023637965469023923,530,0.0001,True,2000,4,mvol,0,rxn1,0.0001963852433402065,1e-05
"(1, 51)",True,0.0004570303679161194,0.004140012535274504,0.002343820300779961,531,0.0001,True,2000,4,mvol,0,rxn1,0.00019638424769170503,1e-05
"(1, 52)",True,0.0004591247710126373,0.004159100141904037,0.002356381288300428,531,0.0001,True,2000,4,mvol,0,rxn1,0.00019638473111818015,1e-05
"(1, 53)",True,0.00046058739913985424,0.0041723870614061385,0.0023655138698380923,531,0.0001,True,2000,4,mvol,0,rxn1,0.00019638507016541247,1e-05
