points,converged,% Rel-MSE X,% Rel-MSE W,% Rel-MSE H,iter_perf,tol,unimodal,iter_max,constraint_kind,model,noise [%],dataset,relative loss,lambda
"(1, 2)",True,17.73166486474831,33.292243860278866,6.811394431326583,117,0.0001,True,2000,4,mvol,2,rxn2,0.1773167778531678,1e-06
"(1, 3)",True,17.726608245649757,28.520202009711102,5.78084105160624,114,0.0001,True,2000,4,mvol,2,rxn2,0.17726622181637308,1e-06
"(1, 4)",True,17.728053560169172,25.621204624909616,4.4379745234739,111,0.0001,True,2000,4,mvol,2,rxn2,0.17728068341565212,1e-06
"(1, 5)",True,17.72580074983279,25.036273769364907,4.9807843891901475,69,0.0001,True,2000,4,mvol,2,rxn2,0.17725815807295767,1e-06
"(1, 6)",True,17.72569118451123,25.940601200161264,4.4177420522166635,75,0.0001,True,2000,4,mvol,2,rxn2,0.17725706305094346,1e-06
"(1, 7)",True,17.724363039818485,25.24431734477306,4.8678659378612394,70,0.0001,True,2000,4,mvol,2,rxn2,0.17724377943751024,1e-06
"(1, 8)",True,17.72403426134492,25.745335842455304,4.161953941718839,81,0.0001,True,2000,4,mvol,2,rxn2,0.17724049262811642,1e-06
"(1, 9)",True,17.724214775022737,26.371925345354878,4.5050496545433125,69,0.0001,True,2000,4,mvol,2,rxn2,0.17724229521487309,1e-06
"(1, 10)",True,17.721932752355592,27.343143900526734,4.136860248550605,70,0.0001,True,2000,4,mvol,2,rxn2,0.17721947392664505,1e-06
"(1, 11)",True,17.722735982057955,28.327321270612003,3.9393186531260675,67,0.0001,True,2000,4,mvol,2,rxn2,0.17722750491961073,1e-06
"(1, 12)",True,17.721789312272044,29.788932692896356,3.4818833737405988,74,0.0001,True,2000,4,mvol,2,rxn2,0.1772180372931251,1e-06
"(1, 13)",True,17.723565378272568,29.050165769056175,3.9812604376964775,72,0.0001,True,2000,4,mvol,2,rxn2,0.17723579512691182,1e-06
"(1, 14)",True,17.722997233836875,29.81063300154162,3.5868245728944848,82,0.0001,True,2000,4,mvol,2,rxn2,0.17723011368185526,1e-06
"(1, 15)",True,17.721925457816106,31.0551179102719,3.74862955798631,83,0.0001,True,2000,4,mvol,2,rxn2,0.17721939303601567,1e-06
"(1, 16)",True,17.72491532936112,32.65450115645903,4.1001315008128225,81,0.0001,True,2000,4,mvol,2,rxn2,0.17724928865891607,1e-06
"(1, 17)",True,17.724177902115258,33.702233827026596,4.350831855571205,81,0.0001,True,2000,4,mvol,2,rxn2,0.17724191201950582,1e-06
"(1, 18)",True,17.723684940420085,35.77245426655378,5.05757760010641,77,0.0001,True,2000,4,mvol,2,rxn2,0.17723697837908328,1e-06
"(1, 19)",True,17.724942621462255,37.57364687362326,5.691719440424134,75,0.0001,True,2000,4,mvol,2,rxn2,0.17724955207742277,1e-06
"(1, 20)",True,17.723608805894127,38.94059495570186,6.63883780697771,70,0.0001,True,2000,4,mvol,2,rxn2,0.17723621092851047,1e-06
"(1, 21)",True,17.723444728806335,39.77120767837092,7.152821279069355,68,0.0001,True,2000,4,mvol,2,rxn2,0.1772345685830623,1e-06
"(1, 22)",True,17.723711448227633,40.18871197414778,7.093523588056965,72,0.0001,True,2000,4,mvol,2,rxn2,0.1772372352295589,1e-06
"(1, 23)",True,17.724860038715022,40.77697172382193,7.262761382613881,74,0.0001,True,2000,4,mvol,2,rxn2,0.17724872005568654,1e-06
"(1, 24)",True,17.72513402342476,40.95469744458016,7.309761305176115,76,0.0001,True,2000,4,mvol,2,rxn2,0.17725145951684732,1e-06
"(1, 25)",True,17.725649437659648,41.93544142107471,7.9277503296039,74,0.0001,True,2000,4,mvol,2,rxn2,0.1772566116925243,1e-06
"(1, 26)",True,17.727083447314026,42.97196270324826,8.510870554723615,71,0.0001,True,2000,4,mvol,2,rxn2,0.17727094974860186,1e-06
"(1, 27)",True,17.72926087957202,43.73137687206564,8.975425247178682,69,0.0001,True,2000,4,mvol,2,rxn2,0.17729272247147715,1e-06
"(1, 28)",True,17.728454272933668,43.429736524473356,8.815126135219687,72,0.0001,True,2000,4,mvol,2,rxn2,0.17728465678330177,1e-06
"(1, 29)",True,17.729325446511552,44.226886718610096,9.464645794021902,69,0.0001,True,2000,4,mvol,2,rxn2,0.17729336677056395,1e-06
"(1, 30)",True,17.727774255336,45.76029097337713,10.83249383788042,58,0.0001,True,2000,4,mvol,2,rxn2,0.1772778517150272,1e-06
"(1, 31)",True,17.727657720079975,45.803607145388156,10.881681600282274,59,0.0001,True,2000,4,mvol,2,rxn2,0.1772766861852085,1e-06
"(1, 32)",True,17.728373351478453,46.03928168929017,11.077581260366276,59,0.0001,True,2000,4,mvol,2,rxn2,0.1772838419204895,1e-06
"(1, 33)",True,17.728822421894627,46.216011201763195,11.224905317031627,60,0.0001,True,2000,4,mvol,2,rxn2,0.17728833217228598,1e-06
"(1, 34)",True,17.726204973840375,46.908161323048574,11.94106786917969,55,0.0001,True,2000,4,mvol,2,rxn2,0.17726215630975667,1e-06
"(1, 35)",True,17.726047240414424,47.09561371943165,12.127440039479756,55,0.0001,True,2000,4,mvol,2,rxn2,0.1772605785357198,1e-06
"(1, 36)",True,17.72622756258766,47.09800212438073,12.116201943006915,56,0.0001,True,2000,4,mvol,2,rxn2,0.17726238170813943,1e-06
"(1, 37)",True,17.72700766055603,47.200841284436386,12.209051966510271,55,0.0001,True,2000,4,mvol,2,rxn2,0.17727018229998415,1e-06
"(1, 38)",True,17.727164700969727,47.411835989568026,12.434324625732218,53,0.0001,True,2000,4,mvol,2,rxn2,0.17727175223952046,1e-06
"(1, 39)",True,17.72694947833736,47.567384996841795,12.665026658789776,51,0.0001,True,2000,4,mvol,2,rxn2,0.17726959952401605,1e-06
"(1, 40)",True,17.726225685965126,47.73855239203427,12.889776942410567,49,0.0001,True,2000,4,mvol,2,rxn2,0.17726236117332883,1e-06
"(1, 41)",True,17.726400595436385,47.7983866392665,12.979151061371729,48,0.0001,True,2000,4,mvol,2,rxn2,0.1772641099396158,1e-06
"(1, 42)",True,17.72585068032996,47.93542957303872,13.163636134827179,47,0.0001,True,2000,4,mvol,2,rxn2,0.17725861044717192,1e-06
"(1, 43)",True,17.72578402877205,47.937742847623205,13.17770420628427,47,0.0001,True,2000,4,mvol,2,rxn2,0.17725794387563718,1e-06
"(1, 44)",True,17.72565502562235,47.944687180636954,13.187057195169674,47,0.0001,True,2000,4,mvol,2,rxn2,0.17725665384789444,1e-06
