points,converged,% Rel-MSE X,% Rel-MSE W,% Rel-MSE H,iter_perf,tol,unimodal,iter_max,constraint_kind,model,noise [%],dataset,relative loss,lambda
"(1, 2)",True,0.05232186122156411,1.457662057668532,0.12271047469107468,407,0.0001,True,2000,4,mvol,0,rxn2,0.0071913297485816235,0.1
"(1, 3)",True,0.04064691210554022,0.9035737333441617,0.09007820093511339,284,0.0001,True,2000,4,mvol,0,rxn2,0.007193900657985404,0.1
"(1, 4)",True,0.03554957633726544,0.7001397940302977,0.07911830293900383,229,0.0001,True,2000,4,mvol,0,rxn2,0.007194917406366621,0.1
"(1, 5)",True,0.03328047635422154,0.6390726262276908,0.06610040928283245,195,0.0001,True,2000,4,mvol,0,rxn2,0.00719497032287065,0.1
"(1, 6)",True,0.036088791961453134,0.7387035113537008,0.05134209021432561,171,0.0001,True,2000,4,mvol,0,rxn2,0.007194229473582542,0.1
"(1, 7)",True,0.03726660436656508,0.7865893480940239,0.05702756475863996,183,0.0001,True,2000,4,mvol,0,rxn2,0.00719418874579364,0.1
"(1, 8)",True,0.03868889551905116,0.8490409479550303,0.07125247355077036,201,0.0001,True,2000,4,mvol,0,rxn2,0.0071941395285331335,0.1
"(1, 9)",True,0.040683452202700816,0.9367863365229332,0.08545066547482799,223,0.0001,True,2000,4,mvol,0,rxn2,0.007193954946424618,0.1
"(1, 10)",True,0.0428578178120663,1.0447416328558845,0.09632185268248984,249,0.0001,True,2000,4,mvol,0,rxn2,0.007193488984826648,0.1
"(1, 11)",True,0.045633929126735105,1.1833392416708242,0.10647757846240795,276,0.0001,True,2000,4,mvol,0,rxn2,0.007192853993471774,0.1
"(1, 12)",True,0.04873941636221988,1.3446955913608927,0.1187142089339329,305,0.0001,True,2000,4,mvol,0,rxn2,0.007192177349450744,0.1
"(1, 13)",True,0.052212809663980266,1.5292578604989011,0.1323165161775984,335,0.0001,True,2000,4,mvol,0,rxn2,0.007191351581650396,0.1
"(1, 14)",True,0.055751128848796565,1.7270702162269687,0.14801154811041273,367,0.0001,True,2000,4,mvol,0,rxn2,0.007190426824478957,0.1
"(1, 15)",True,0.059555201700879794,1.9435618310121952,0.1666037867783828,400,0.0001,True,2000,4,mvol,0,rxn2,0.00718954412811246,0.1
"(1, 16)",True,0.06311837434689171,2.1607512376064957,0.18617427550347276,435,0.0001,True,2000,4,mvol,0,rxn2,0.007188587104703458,0.1
"(1, 17)",True,0.06660356199856898,2.381366976488002,0.2067683219934283,471,0.0001,True,2000,4,mvol,0,rxn2,0.007187638056770145,0.1
"(1, 18)",True,0.07001302337504596,2.6030937283646978,0.22810192639491844,508,0.0001,True,2000,4,mvol,0,rxn2,0.007186734562198922,0.1
"(1, 19)",True,0.0734999798376853,2.8294424579471644,0.2504335243652012,544,0.0001,True,2000,4,mvol,0,rxn2,0.007185970321084331,0.1
