points,converged,% Rel-MSE X,% Rel-MSE W,% Rel-MSE H,iter_perf,tol,unimodal,iter_max,constraint_kind,model,noise [%],dataset,relative loss,lambda
"(1, 2)",True,5.259370208536344e-06,1.4074354913749858e-05,2.9454129207625494e-05,964,0.0001,True,2000,4,als,0,rxn1,5.259370208536344e-08,
"(1, 3)",True,4.350394264502538e-06,1.1019970081988889e-05,2.3219990656043546e-05,958,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 4)",True,6.152386570529616e-06,1.4394049976553696e-05,2.9947971103296856e-05,920,0.0001,True,2000,4,als,0,rxn1,6.152386570529616e-08,
"(1, 5)",True,5.5292546123669e-06,1.5107543240989672e-05,3.073236163499809e-05,899,0.0001,True,2000,4,als,0,rxn1,5.5292546123669e-08,
"(1, 6)",True,4.974866170310374e-06,1.2887849098297584e-05,2.5439432731982014e-05,893,0.0001,True,2000,4,als,0,rxn1,4.9748661703103744e-08,
"(1, 7)",True,4.974866170310374e-06,1.3479800394010844e-05,2.5609306584325132e-05,869,0.0001,True,2000,4,als,0,rxn1,4.9748661703103744e-08,
"(1, 8)",True,4.67307306111916e-06,1.243428862599613e-05,2.256088735491566e-05,852,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 9)",True,2.089861805697094e-06,8.93628675691548e-06,1.537571890703846e-05,850,0.0001,True,2000,4,als,0,rxn1,2.089861805697094e-08,
"(1, 10)",True,4.350394264502538e-06,1.2430600943490843e-05,2.0170223034304948e-05,796,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 11)",True,4.8263291043533385e-06,1.4650385347127002e-05,2.2342190337860477e-05,750,0.0001,True,2000,4,als,0,rxn1,4.826329104353339e-08,
"(1, 12)",True,6.032911380441675e-06,1.8284787312003298e-05,2.619412298748636e-05,694,0.0001,True,2000,4,als,0,rxn1,6.032911380441674e-08,
"(1, 13)",True,4.001780688478014e-06,1.3834360185294446e-05,1.8695547046534373e-05,660,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 14)",True,4.67307306111916e-06,1.919917810289889e-05,2.5230852780816666e-05,548,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 15)",True,4.001780688478014e-06,1.6543714396253133e-05,1.89722412957177e-05,516,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 16)",True,4.8263291043533385e-06,2.1659855832946667e-05,2.343328706938401e-05,517,0.0001,True,2000,4,als,0,rxn1,4.826329104353339e-08,
"(1, 17)",True,1.2065822760883346e-06,1.1476945332537102e-05,1.1753988314825892e-05,564,0.0001,True,2000,4,als,0,rxn1,1.2065822760883347e-08,
"(1, 18)",True,4.350394264502538e-06,1.9613165244183764e-05,1.8521981556912617e-05,542,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 19)",True,4.350394264502538e-06,1.6209300728186934e-05,1.3783575349483095e-05,560,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 20)",True,3.192316638868009e-06,2.07125572296336e-05,1.4479241832149768e-05,558,0.0001,True,2000,4,als,0,rxn1,3.1923166388680094e-08,
"(1, 21)",True,3.192316638868009e-06,1.2912267641196714e-05,7.38885086802234e-06,592,0.0001,True,2000,4,als,0,rxn1,3.1923166388680094e-08,
"(1, 22)",True,2.6979999897799358e-06,2.5859452609870567e-05,1.1666036644554375e-05,577,0.0001,True,2000,4,als,0,rxn1,2.6979999897799358e-08,
"(1, 23)",True,3.6197468282650043e-06,3.875200029469556e-05,1.6662676108664817e-05,576,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 24)",True,4.179723611394188e-06,3.353317673426915e-05,1.529342596020864e-05,600,0.0001,True,2000,4,als,0,rxn1,4.179723611394188e-08,
"(1, 25)",True,4.001780688478014e-06,2.1401064378599125e-05,1.0345195438606345e-05,639,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 26)",True,4.001780688478014e-06,2.7754535106622247e-05,1.3864333410997388e-05,645,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 27)",True,3.6197468282650043e-06,2.8208274752087467e-05,1.4370794054391392e-05,661,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 28)",True,4.350394264502538e-06,3.608702934692795e-05,1.8599660183704087e-05,664,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 29)",True,3.192316638868009e-06,2.4304675220998712e-05,1.2646899684359395e-05,698,0.0001,True,2000,4,als,0,rxn1,3.1923166388680094e-08,
"(1, 30)",True,1.2065822760883346e-06,1.999428123950386e-05,1.0475127452337506e-05,721,0.0001,True,2000,4,als,0,rxn1,1.2065822760883347e-08,
"(1, 31)",True,3.6197468282650043e-06,3.05922604606814e-05,1.6109878821400154e-05,710,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 32)",True,5.786565315134846e-06,3.9009523477366264e-05,2.064064189625762e-05,707,0.0001,True,2000,4,als,0,rxn1,5.7865653151348464e-08,
"(1, 33)",True,4.514617486076433e-06,3.3072758732102656e-05,1.757903087661417e-05,725,0.0001,True,2000,4,als,0,rxn1,4.5146174860764326e-08,
"(1, 34)",True,2.4131645521766692e-06,2.3973349545440348e-05,1.2795148948156443e-05,751,0.0001,True,2000,4,als,0,rxn1,2.4131645521766694e-08,
"(1, 35)",True,2.6979999897799358e-06,2.7897131353055075e-05,1.4943128673843762e-05,750,0.0001,True,2000,4,als,0,rxn1,2.6979999897799358e-08,
"(1, 36)",True,3.6197468282650043e-06,3.028919745018945e-05,1.6278441530205225e-05,752,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 37)",True,3.6197468282650043e-06,3.302839068550252e-05,1.780465159641021e-05,753,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 38)",True,3.192316638868009e-06,2.7901778170003024e-05,1.5083555404105295e-05,768,0.0001,True,2000,4,als,0,rxn1,3.1923166388680094e-08,
"(1, 39)",True,4.67307306111916e-06,3.306664335212779e-05,1.7920865784208067e-05,763,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 40)",True,4.350394264502538e-06,3.102181720402004e-05,1.6851959592643453e-05,771,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 41)",True,4.514617486076433e-06,4.282628555568274e-05,2.3312972505310815e-05,756,0.0001,True,2000,4,als,0,rxn1,4.5146174860764326e-08,
"(1, 42)",True,3.6197468282650043e-06,3.3979268803641375e-05,1.8533261031809425e-05,773,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 43)",True,4.67307306111916e-06,3.404317418630729e-05,1.8600748918691265e-05,776,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 44)",True,4.001780688478014e-06,3.39282891036206e-05,1.8567595708634412e-05,779,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 45)",True,4.001780688478014e-06,2.99193883020305e-05,1.6397618495463614e-05,789,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 46)",True,3.815548176829257e-06,2.85923847019654e-05,1.5691029990056106e-05,794,0.0001,True,2000,4,als,0,rxn1,3.815548176829257e-08,
"(1, 47)",True,4.001780688478014e-06,3.218108112064221e-05,1.7681382581186186e-05,789,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 48)",True,4.67307306111916e-06,3.668179944215804e-05,2.0175868464069426e-05,783,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 49)",True,3.6197468282650043e-06,3.1923832833434425e-05,1.7576315530883427e-05,793,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 50)",True,2.6979999897799358e-06,2.3875133244063987e-05,1.3156908217428382e-05,812,0.0001,True,2000,4,als,0,rxn1,2.6979999897799358e-08,
"(1, 51)",True,3.6197468282650043e-06,2.483861392242255e-05,1.3698859223525332e-05,811,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 52)",True,4.350394264502538e-06,3.771906171105986e-05,2.0817227679006244e-05,787,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 53)",True,2.6979999897799358e-06,2.5407374460957064e-05,1.4032035679801311e-05,812,0.0001,True,2000,4,als,0,rxn1,2.6979999897799358e-08,
"(1, 54)",True,4.001780688478014e-06,3.097711156737773e-05,1.7118137418216388e-05,801,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 55)",True,3.815548176829257e-06,3.249254400330482e-05,1.7965262188648523e-05,799,0.0001,True,2000,4,als,0,rxn1,3.815548176829257e-08,
"(1, 56)",True,4.67307306111916e-06,3.694909046520466e-05,2.0439168698658123e-05,792,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 57)",True,4.350394264502538e-06,2.780761802073336e-05,1.538948576464254e-05,810,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 58)",True,4.67307306111916e-06,4.30995801685115e-05,2.3861396366450733e-05,784,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 59)",True,3.6197468282650043e-06,2.7025853672508124e-05,1.496832217866022e-05,813,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 60)",True,3.192316638868009e-06,2.68233373239433e-05,1.4861054880806461e-05,814,0.0001,True,2000,4,als,0,rxn1,3.1923166388680094e-08,
"(1, 61)",True,4.67307306111916e-06,3.753472097386937e-05,2.0801302314291737e-05,794,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 62)",True,4.514617486076433e-06,3.8424159664856033e-05,2.1299926682800015e-05,793,0.0001,True,2000,4,als,0,rxn1,4.5146174860764326e-08,
"(1, 63)",True,4.001780688478014e-06,4.061566979446403e-05,2.2520171517511366e-05,790,0.0001,True,2000,4,als,0,rxn1,4.001780688478014e-08,
"(1, 64)",True,4.350394264502538e-06,3.8888903965932244e-05,2.1567546235671477e-05,793,0.0001,True,2000,4,als,0,rxn1,4.350394264502538e-08,
"(1, 65)",True,3.815548176829257e-06,3.485786152784062e-05,1.9335940129343003e-05,800,0.0001,True,2000,4,als,0,rxn1,3.815548176829257e-08,
"(1, 66)",True,4.974866170310374e-06,3.502098011120311e-05,1.942992135145207e-05,800,0.0001,True,2000,4,als,0,rxn1,4.9748661703103744e-08,
"(1, 67)",True,4.67307306111916e-06,3.516858787280198e-05,1.951499282482569e-05,800,0.0001,True,2000,4,als,0,rxn1,4.67307306111916e-08,
"(1, 68)",True,4.514617486076433e-06,3.472963606511031e-05,1.9274275758821534e-05,801,0.0001,True,2000,4,als,0,rxn1,4.5146174860764326e-08,
"(1, 69)",True,5.259370208536344e-06,3.8439208217836455e-05,2.133573051475e-05,795,0.0001,True,2000,4,als,0,rxn1,5.259370208536344e-08,
"(1, 70)",True,3.6197468282650043e-06,2.0386339296893537e-05,1.1317228719156956e-05,834,0.0001,True,2000,4,als,0,rxn1,3.6197468282650044e-08,
"(1, 71)",True,4.179723611394188e-06,3.2303682111496334e-05,1.7934501132861958e-05,806,0.0001,True,2000,4,als,0,rxn1,4.179723611394188e-08,
