points,converged,% Rel-MSE X,% Rel-MSE W,% Rel-MSE H,iter_perf,tol,unimodal,iter_max,constraint_kind,model,noise [%],dataset,relative loss,lambda
"(1, 2)",True,33.14075799530339,65.47433651720394,29.437366359587838,62,0.0001,True,2000,4,mvol,5,rxn2,0.339684531329881,0.1
"(1, 3)",True,33.151481827166,65.60679635641164,27.344192084395605,61,0.0001,True,2000,4,mvol,5,rxn2,0.33978602449924505,0.1
"(1, 4)",True,33.1595598583499,65.37374910779072,25.774199193884574,64,0.0001,True,2000,4,mvol,5,rxn2,0.33979846474394054,0.1
"(1, 5)",True,33.16982738363266,65.35944338918416,23.359625439259514,69,0.0001,True,2000,4,mvol,5,rxn2,0.3398082961209686,0.1
"(1, 6)",True,33.22945753759213,65.0715808634537,4.795007346552105,79,0.0001,True,2000,4,mvol,5,rxn2,0.339983319956258,0.1
"(1, 7)",True,33.23134674262679,64.77198669721167,4.835402190862804,85,0.0001,True,2000,4,mvol,5,rxn2,0.3399029320867067,0.1
"(1, 8)",True,33.23027057999401,64.64000956839223,4.757998726942534,92,0.0001,True,2000,4,mvol,5,rxn2,0.3398685591640174,0.1
"(1, 9)",True,33.229358709564785,64.76338291292956,5.969589066265633,86,0.0001,True,2000,4,mvol,5,rxn2,0.33987317046899196,0.1
"(1, 10)",True,33.22624852744372,65.23071424540043,9.314640492036027,67,0.0001,True,2000,4,mvol,5,rxn2,0.33995104661501846,0.1
"(1, 11)",True,33.22244759912991,65.39207574102555,11.339926688846655,64,0.0001,True,2000,4,mvol,5,rxn2,0.33996171329837443,0.1
"(1, 12)",True,33.22090346631016,65.48324936004174,12.801654690987727,64,0.0001,True,2000,4,mvol,5,rxn2,0.3399806164803023,0.1
"(1, 13)",True,33.21691628945442,65.28180738206257,13.99039580440808,69,0.0001,True,2000,4,mvol,5,rxn2,0.3398931517482149,0.1
"(1, 14)",True,33.21230412660331,65.44961145588428,15.002854505566864,66,0.0001,True,2000,4,mvol,5,rxn2,0.3399031703878987,0.1
"(1, 15)",True,33.208348841339586,65.527943016685,16.0120846828539,64,0.0001,True,2000,4,mvol,5,rxn2,0.3398970676623541,0.1
"(1, 16)",True,33.204401091114164,65.59950827569399,16.981867948668054,62,0.0001,True,2000,4,mvol,5,rxn2,0.33989114097395423,0.1
"(1, 17)",True,33.200938882593114,65.6820132675109,17.86182585766022,60,0.0001,True,2000,4,mvol,5,rxn2,0.3398925758367902,0.1
"(1, 18)",True,33.19692361827794,65.7176908874973,18.736380658873642,60,0.0001,True,2000,4,mvol,5,rxn2,0.3398784972367907,0.1
"(1, 19)",True,33.193711887862335,65.73660157002452,19.72661029693288,60,0.0001,True,2000,4,mvol,5,rxn2,0.33987027925704044,0.1
"(1, 20)",True,33.18815710375451,65.58895113378362,20.940143962416357,66,0.0001,True,2000,4,mvol,5,rxn2,0.33981247780128443,0.1
"(1, 21)",True,33.18581742242033,65.53567616179423,21.90800954510687,68,0.0001,True,2000,4,mvol,5,rxn2,0.339801726276769,0.1
"(1, 22)",True,33.18124903377762,65.6546527230343,22.436964458702732,62,0.0001,True,2000,4,mvol,5,rxn2,0.3397918931740434,0.1
"(1, 23)",True,33.17872239588419,65.72703419364466,22.799646386462083,59,0.0001,True,2000,4,mvol,5,rxn2,0.3397887296796376,0.1
"(1, 24)",True,33.17583679410909,65.7951065646491,23.394989226644608,56,0.0001,True,2000,4,mvol,5,rxn2,0.33978611751526205,0.1
"(1, 25)",True,33.17288418024709,65.79297202209851,23.934624059457793,56,0.0001,True,2000,4,mvol,5,rxn2,0.33976914243718603,0.1
